word	completeness_level	documents_info
pa-ra-to	COMPLETE	[(3107, True)]
pa-ra-u-jo	INCOMPLETE	[(4140, False)]
pa-ra-wa-jo	MOSTLY_COMPLETE	[(551, False), (553, True), (5336, True)]
pa-ra-we	COMPLETE	[(5391, True)]
pa-ra-we-wo	COMPLETE	[(4699, True), (5406, True)]
pa-re	MOSTLY_COMPLETE	[(307, True), (309, False), (3437, True)]
pa-ri-so	INCOMPLETE	[(5195, False)]
pa-ro	MOSTLY_COMPLETE	[(683, True), (1057, False), (1219, True), (1840, False), (1858, False), (2166, False), (2190, False), (2497, True), (2778, False), (2781, True), (2782, True), (2783, True), (2786, True), (2822, False), (3310, True), (4297, True), (4434, True), (4452, True), (4453, True), (4464, True), (4703, True), (4714, True), (4740, True), (4748, True), (4749, True), (4750, False), (4754, True), (4759, True), (4765, False), (4768, True), (4770, True), (4771, True), (4777, True), (4778, False), (4779, False), (4787, True), (4788, True), (4789, True), (4790, False), (4791, True), (4796, False), (4797, True), (4798, True), (4800, True), (4806, True), (4807, True), (4814, True), (4816, True), (4819, True), (4821, True), (4827, True), (4833, True), (4834, True), (4838, True), (4840, True), (4841, True), (4842, True), (4848, False), (4853, True), (4854, False), (4858, True), (4860, True), (4861, True), (4863, True), (4866, True), (4876, True), (4880, True), (4882, True), (4885, True), (4886, True), (4890, True), (4891, True), (4893, True), (4894, True), (4895, True), (4896, True), (4897, True), (4898, False), (4902, False), (4903, False), (4904, True), (4905, True), (4906, True), (4907, False), (4912, False), (4916, True), (4917, True), (4918, True), (4920, False), (4921, True), (4922, True), (4934, True), (4935, True), (4936, True), (4937, True), (4938, True), (4940, True), (4941, True), (4943, True), (4944, True), (4946, True), (4947, True), (4948, True), (4949, True), (4950, True), (4951, True), (4953, True), (4954, True), (5001, True), (5119, True), (5129, True), (5143, True), (5155, True), (5265, True), (5266, True), (5376, True), (5393, True), (5394, False), (5410, True), (5465, True)]
pa-ru	COMPLETE	[(3067, True)]
pa-sa	COMPLETE	[(1514, True), (4123, True)]
pa-sa-ja	MOSTLY_COMPLETE	[(1196, False), (4162, True), (4174, True)]
pa-sa-ko-me-no	COMPLETE	[(842, True)]
pa-sa-ro	COMPLETE	[(5354, True)]
pa-se-ri-jo	COMPLETE	[(2353, True)]
pa-si	COMPLETE	[(4953, True), (5059, True)]
pa-si-ja	INCOMPLETE	[(695, False)]
pa-si-te-o-i	MOSTLY_COMPLETE	[(4088, True), (4089, True), (4090, True), (4092, True), (4093, True), (4094, True), (4095, True), (4096, True), (4098, True), (4162, True), (4196, True), (4207, True), (4514, False)]
pa-ta	UNCERTAIN	[(901, False), (2337, True), (2784, False), (4748, True)]
pa-ta-ja	COMPLETE	[(784, True), (787, True), (904, True)]
pa-ta-jo	UNCERTAIN	[(5416, False), (5462, True)]
pa-ta-jo-i-qe	COMPLETE	[(5072, True)]
pa-ta-re	INCOMPLETE	[(935, False), (1432, False)]
pa-ta-ti-jo	COMPLETE	[(2779, True)]
pa-ta-u-na	MOSTLY_COMPLETE	[(2674, True)]
pa-te	COMPLETE	[(2728, True), (4720, True)]
pa-te-de	COMPLETE	[(4720, True)]
pa-te-ko-to	UNCERTAIN	[(4982, True)]
pa-te-o	INCOMPLETE	[(1539, False)]
pa-ti	COMPLETE	[(2677, True), (3185, True)]
pa-ti-jo-ro	INCOMPLETE	[(2416, False)]
pa-to	INCOMPLETE	[(4928, False)]
pa-to-ro	COMPLETE	[(618, True)]
pa-to-wo-te	COMPLETE	[(5069, True)]
pa-u-ro	INCOMPLETE	[(3070, False)]
pa-u-ta	INCOMPLETE	[(4999, False)]
pa-wa-so	COMPLETE	[(318, True)]
pa-wa-wo	COMPLETE	[(314, True), (4755, True), (5411, True)]
pa-we	INCOMPLETE	[(4447, False)]
pa-we-a	MOSTLY_COMPLETE	[(4279, True), (4281, True), (4283, True), (4293, True), (4319, True), (4320, False), (4323, False), (4375, True), (4377, True), (4382, True), (4384, True), (4385, True), (4386, True), (4388, True), (4389, True), (4390, False), (4391, True), (4398, False), (4399, True), (4401, True), (4405, True), (4407, True), (4418, True), (4419, True), (4420, False), (4425, True), (4426, True), (4427, True), (4428, True), (4429, True), (4432, True), (4440, True), (4441, True)]
pa-we-ha	COMPLETE	[(2337, True), (2359, True), (4444, True), (4445, True), (4446, True)]
pa-we-o	UNCERTAIN	[(4284, False)]
pa-we-pi	INCOMPLETE	[(4248, False)]
pa-we-si	COMPLETE	[(2345, True)]
pa-wi-no	UNCERTAIN	[(2707, True), (2713, False)]
pa-wo	COMPLETE	[(775, True)]
pa-wo-ke	COMPLETE	[(4572, True), (4605, True)]
pa-wo-ko	COMPLETE	[(5086, True)]
pa-wo-ko-qe	COMPLETE	[(4670, True)]
pa-za-ti	COMPLETE	[(3400, True)]
pa-ze	COMPLETE	[(663, True)]
pa-ze-qe	COMPLETE	[(957, True)]
pa-zo-jo	COMPLETE	[(2314, True)]
pe	MOSTLY_COMPLETE	[(2331, False), (2556, True), (2560, True), (2564, True), (2566, True), (2572, True), (2575, True), (2613, False), (3137, True), (3138, True), (3140, True), (3143, True), (3147, True), (3148, True), (3150, True), (3153, True), (3156, True), (3157, True), (3160, True), (3164, True), (3166, True), (3171, True), (3180, True), (3234, True), (3257, True), (3258, True), (3259, True), (3260, True), (3261, True), (3262, True), (3263, True), (3264, True), (3265, True), (3266, True), (3267, True), (3268, True), (3269, True), (3270, True), (3271, True), (3272, True), (3273, True), (3275, True), (3276, True), (3277, True), (3278, True), (3279, True), (3280, True), (3281, True), (3282, True), (3283, True), (3284, True), (3285, True), (3287, True), (3290, True), (3291, True), (3292, True), (3293, True), (3294, True), (3296, True), (3297, True), (3298, True), (3300, True), (3487, True), (3490, True), (3491, True), (3494, True), (3495, True), (3593, True), (3618, True), (3697, True), (3897, True), (4252, True), (4258, True), (4282, True), (4295, True), (4399, True), (4438, True), (4456, True), (4464, True), (4473, True), (4502, True), (5078, False), (5264, False), (5345, False), (5377, False), (5420, False)]
pe-*65-ka	COMPLETE	[(5414, True)]
pe-da	COMPLETE	[(663, True), (3991, True)]
pe-da-i-ra	COMPLETE	[(3936, True)]
pe-de-we-sa	COMPLETE	[(5348, True)]
pe-di-e	INCOMPLETE	[(5445, False)]
pe-di-je-we	COMPLETE	[(4724, True)]
pe-di-je-wi-ja	COMPLETE	[(5403, True)]
pe-di-ra	COMPLETE	[(5372, True)]
pe-di-ro	COMPLETE	[(5372, True)]
pe-di-ro-i	COMPLETE	[(5372, True)]
pe-do	INCOMPLETE	[(1202, False)]
pe-i	COMPLETE	[(4718, True), (4724, True), (4725, True), (4726, True), (4727, True), (5183, True)]
pe-ka	INCOMPLETE	[(2403, False)]
pe-ka-wo	UNCERTAIN	[(802, True), (939, False)]
pe-ke-u	COMPLETE	[(2330, True), (2331, True), (2333, True)]
pe-ki-ta	MOSTLY_COMPLETE	[(4931, True), (4935, True), (4941, False)]
pe-ki-ti	INCOMPLETE	[(2192, False), (4442, False), (4580, False)]
pe-ki-ti-rya	COMPLETE	[(4613, True)]
pe-ki-ti-rya-o	COMPLETE	[(4671, True)]
pe-ko	MOSTLY_COMPLETE	[(3169, True), (3629, True), (3696, True), (4302, False), (4759, False)]
pe-ko-to	COMPLETE	[(143, True), (4358, True), (4380, True), (4381, True), (4389, True), (4390, True), (4409, True)]
pe-ma	MOSTLY_COMPLETE	[(2001, False), (3881, True), (4153, True), (4154, True), (4159, False), (4959, True), (4960, True)]
pe-me	COMPLETE	[(4676, True)]
pe-mo	MOSTLY_COMPLETE	[(4849, True), (4850, True), (4851, True), (4852, True), (4853, True), (4854, True), (4855, True), (4856, True), (4858, True), (4859, True), (4860, False), (4863, True), (4864, True), (4865, True), (4866, True), (4867, True), (4868, True), (4869, True), (4870, True), (4871, True), (4874, True), (4875, True), (4876, False), (4877, False), (4878, True), (4880, True), (4881, True), (4882, True), (4883, False), (4884, True), (4885, True), (4889, True), (4893, False), (4894, True), (4896, True), (4899, True), (4900, True), (4901, True), (4902, True), (4903, True), (4904, True), (4906, True), (4912, True), (4913, True), (4916, True), (4917, True), (4918, True), (4919, True), (4920, True), (4921, False), (4926, True), (4927, True), (4929, True), (4930, True), (4931, True), (4932, True), (4933, True), (4934, True), (4935, True), (4938, True), (4940, True), (4948, True), (4949, True), (4950, True), (4951, True), (4953, True), (4954, True), (4955, False), (4956, True), (4957, True), (4967, True)]
pe-ne-we-ta	COMPLETE	[(4280, True), (4297, True), (4425, True), (4426, True)]
pe-ne-we-te	COMPLETE	[(4304, True)]
pe-o	INCOMPLETE	[(5540, False)]
pe-po-ro	COMPLETE	[(3254, True), (5064, True)]
pe-qa-to	COMPLETE	[(452, True), (464, True)]
pe-qe	INCOMPLETE	[(1747, False)]
pe-qe-ro-jo	COMPLETE	[(5313, True)]
pe-qe-u	MOSTLY_COMPLETE	[(890, True), (3901, False), (5068, True)]
pe-qe-we	COMPLETE	[(4749, True), (4985, True)]
pe-qo-no	COMPLETE	[(2706, True)]
pe-qo-ta	COMPLETE	[(4934, True), (4946, True)]
pe-ra	INCOMPLETE	[(2374, False), (3877, False)]
pe-ra-a-ko-ra-i-jo	COMPLETE	[(5264, True)]
pe-ra-ko-no	COMPLETE	[(2350, True)]
pe-ra-ko-ra-i-ja	COMPLETE	[(5267, True)]
pe-ra-te-ro	INCOMPLETE	[(1014, False)]
pe-rai-ko-ra-i-ja	COMPLETE	[(5258, True), (5417, True)]
pe-rai-qo	COMPLETE	[(5098, True)]
pe-re	MOSTLY_COMPLETE	[(132, True), (4744, True), (5357, True), (5372, False), (5391, True)]
pe-re-*82	COMPLETE	[(5357, True), (5374, True)]
pe-re-*82-jo	COMPLETE	[(5357, True)]
pe-re-*82-ta	INCOMPLETE	[(2669, False)]
pe-re-i-to	COMPLETE	[(5441, True)]
pe-re-ke	COMPLETE	[(4270, True)]
pe-re-ke-u	COMPLETE	[(4783, True)]
pe-re-ke-we	COMPLETE	[(2362, True), (4687, True), (4690, True)]
pe-re-ko	UNCERTAIN	[(1714, False), (2490, True)]
pe-re-ku-ta	COMPLETE	[(4704, True)]
pe-re-ku-wa-na-ka	UNCERTAIN	[(5399, True)]
pe-re-po-re-na-qe	COMPLETE	[(5357, True)]
pe-re-qo-ni-jo	COMPLETE	[(4725, True)]
pe-re-qo-no	COMPLETE	[(5070, True)]
pe-re-qo-no-jo	COMPLETE	[(4799, True), (5065, True)]
pe-re-qo-ta	COMPLETE	[(2828, True), (4705, True), (4852, True), (4934, True), (4951, True)]
pe-re-qo-ta-o	COMPLETE	[(4946, True)]
pe-re-ta	MOSTLY_COMPLETE	[(724, False), (5066, True), (5070, True)]
pe-re-u-ro-na-de	COMPLETE	[(4694, True)]
pe-re-u-ro-ni-jo	COMPLETE	[(4725, True)]
pe-re-wa-ta	COMPLETE	[(829, True), (4703, True)]
pe-re-wo-te	COMPLETE	[(5194, True), (5465, True)]
pe-ri-je-ja	COMPLETE	[(636, True)]
pe-ri-jo-ta-qe	COMPLETE	[(691, True)]
pe-ri-ke	UNCERTAIN	[(2317, False), (2374, True)]
pe-ri-me-de	COMPLETE	[(4725, True)]
pe-ri-me-de-o	COMPLETE	[(4737, True)]
pe-ri-mo	INCOMPLETE	[(3686, False), (4737, False)]
pe-ri-no	COMPLETE	[(4724, True), (5069, True)]
pe-ri-qo-ta	COMPLETE	[(634, True), (5068, True)]
pe-ri-qo-ta-o	COMPLETE	[(3520, True), (3522, True), (3548, True)]
pe-ri-qo-te-jo	MOSTLY_COMPLETE	[(2956, True), (2965, True), (2979, True), (2981, True), (3035, True), (3069, False), (3078, True), (3227, True), (3237, True), (3254, True), (3588, True), (3589, True), (3592, False), (3599, True), (3735, True)]
pe-ri-ra-wo	COMPLETE	[(4724, True)]
pe-ri-ro-qo	COMPLETE	[(676, True)]
pe-ri-ta	COMPLETE	[(661, True), (4239, True)]
pe-ri-te	COMPLETE	[(5410, True)]
pe-ri-te-u	MOSTLY_COMPLETE	[(2729, False), (2787, True), (4724, True)]
pe-ri-to	COMPLETE	[(823, True)]
pe-ri-to-wo	COMPLETE	[(683, True), (834, True), (1748, True)]
pe-ro	UNCERTAIN	[(658, True), (1567, False)]
pe-ro-qe	COMPLETE	[(2672, True)]
pe-ro-ro	COMPLETE	[(2332, True)]
pe-ru-si	INCOMPLETE	[(4214, False)]
pe-ru-si-nu	COMPLETE	[(5098, True)]
pe-ru-si-nu-wa	COMPLETE	[(5097, True), (5102, True), (5370, True)]
pe-ru-si-nu-wo	COMPLETE	[(5099, True), (5104, True), (5108, True), (5110, True)]
pe-ru-si-nwa	COMPLETE	[(571, True), (2345, True), (2375, True), (3519, True)]
pe-ru-si-nwa-o	COMPLETE	[(5371, True)]
pe-rya	UNCERTAIN	[(1227, True), (5407, False)]
pe-rya-wo	INCOMPLETE	[(946, False)]
pe-ryo	INCOMPLETE	[(3872, False)]
pe-se-ro	COMPLETE	[(2330, True), (2333, True)]
pe-se-ro-jo	COMPLETE	[(2496, True)]
pe-se-to	INCOMPLETE	[(4767, False)]
pe-se-wi-ja	INCOMPLETE	[(5487, False)]
pe-ta-ro	COMPLETE	[(5057, True)]
pe-te-ki-ja	COMPLETE	[(2677, True)]
pe-te-re-wa	COMPLETE	[(555, True)]
pe-te-u	COMPLETE	[(2670, True)]
pe-ti-ni-jo	COMPLETE	[(4632, True)]
pe-to-me	INCOMPLETE	[(683, False)]
pe-to-no	MOSTLY_COMPLETE	[(4772, True), (5072, True), (5094, True), (5405, True), (5411, False)]
pe-to-no-de	COMPLETE	[(5406, True)]
pe-we-ri-jo	COMPLETE	[(2678, True)]
pe-za	COMPLETE	[(5345, True)]
phu	INCOMPLETE	[(2167, False)]
phu-ke	COMPLETE	[(2330, True), (2333, True), (2335, True)]
phu-ke-qi-ri	COMPLETE	[(5350, True)]
phu-ra-ne-jo	COMPLETE	[(2707, True)]
phu-re-wa	COMPLETE	[(303, True)]
phu-ru-da-ro	COMPLETE	[(620, True)]
phu-rya-a-ke-re-u	COMPLETE	[(5259, True)]
phu-rya-a-ki-ri-jo	COMPLETE	[(5188, True)]
phu-si-ja-ko	COMPLETE	[(5057, True)]
phu-te-me-no	INCOMPLETE	[(4960, False)]
phu-te-re	COMPLETE	[(669, True), (5197, True)]
phu-ti-ja	COMPLETE	[(4725, True), (5064, True)]
phu-to	COMPLETE	[(638, True)]
pi	INCOMPLETE	[(479, False), (697, False), (918, False), (1253, False), (1269, False), (1868, False), (2002, False), (2004, False), (2408, False), (2654, False), (4261, False), (4295, False), (4325, False), (4443, False), (5200, False), (5685, False)]
pi-*19-te	COMPLETE	[(4716, True)]
pi-*82	COMPLETE	[(4633, True), (4730, True), (4750, True), (4772, True), (4773, True), (4776, True), (5072, True), (5077, True), (5102, True), (5174, True), (5405, True)]
pi-*82-de	COMPLETE	[(5406, True)]
pi-a-ze-ra	INCOMPLETE	[(2107, False)]
pi-di-jo	COMPLETE	[(622, True)]
pi-ha-ra	COMPLETE	[(5358, True)]
pi-ja	INCOMPLETE	[(2527, False)]
pi-ja-ma-so	COMPLETE	[(4987, True)]
pi-ja-mu-nu	COMPLETE	[(2659, True)]
pi-ja-qe	INCOMPLETE	[(4235, False)]
pi-ja-se-me	COMPLETE	[(2677, True)]
pi-ja-si-ro	COMPLETE	[(2677, True)]
pi-ja-to	INCOMPLETE	[(2713, False)]
pi-je-rai	COMPLETE	[(5348, True)]
pi-jo	INCOMPLETE	[(4707, False)]
pi-ka	INCOMPLETE	[(2412, False)]
pi-ka-na	COMPLETE	[(5246, True)]
pi-ke-re-u	COMPLETE	[(4871, True), (4949, True)]
pi-ke-re-we	COMPLETE	[(4935, True)]
pi-ke-re-wo	COMPLETE	[(4931, True), (4935, True)]
pi-ke-te-i	COMPLETE	[(5054, True)]
pi-ki-nu-wo	COMPLETE	[(3022, True)]
pi-ko	INCOMPLETE	[(4768, False)]
pi-ku-e-wi	INCOMPLETE	[(5085, False)]
pi-ma	INCOMPLETE	[(687, False)]
pi-ma-na-ro	COMPLETE	[(697, True), (2681, True)]
pi-me-ta	COMPLETE	[(4750, True)]
pi-mo-no	COMPLETE	[(775, True), (2303, True)]
pi-pi	UNCERTAIN	[(5639, True), (5647, False)]
pi-pi-tu-na	COMPLETE	[(4092, True)]
pi-po-to	INCOMPLETE	[(1351, False)]
pi-ra	INCOMPLETE	[(1147, False)]
pi-ra-jo	COMPLETE	[(4683, True), (5378, True)]
pi-ra-ka-ra	COMPLETE	[(2654, True)]
pi-ra-ka-wo-qe	COMPLETE	[(694, True)]
pi-ra-ki	MOSTLY_COMPLETE	[(1846, False), (2320, True), (2410, True)]
pi-ra-ki-jo	COMPLETE	[(691, True)]
pi-ra-me-no	COMPLETE	[(3862, True), (5059, True)]
pi-ra-qo	COMPLETE	[(828, True)]
pi-rai	INCOMPLETE	[(5408, False)]
pi-re-ta	COMPLETE	[(4987, True)]
pi-ri	INCOMPLETE	[(214, False), (1033, False), (1250, False), (4988, False), (5363, False)]
pi-ri-da-ke	INCOMPLETE	[(2360, False)]
pi-ri-e-te-re	COMPLETE	[(4982, True)]
pi-ri-e-te-si	COMPLETE	[(4982, True)]
pi-ri-ja	INCOMPLETE	[(1025, False)]
pi-ri-ja-me-ja	COMPLETE	[(4700, True)]
pi-ri-ja-o	COMPLETE	[(5408, True)]
pi-ri-je	COMPLETE	[(4230, True)]
pi-ri-je-te	MOSTLY_COMPLETE	[(257, False), (258, True), (259, True)]
pi-ri-je-te-re	INCOMPLETE	[(4707, False)]
pi-ri-jo	INCOMPLETE	[(2112, False)]
pi-ri-no	COMPLETE	[(2677, True)]
pi-ri-sa-ta	COMPLETE	[(598, True)]
pi-ri-ta	COMPLETE	[(5407, True)]
pi-ri-ta-wo	COMPLETE	[(4945, True)]
pi-ri-ta-wo-no	COMPLETE	[(4932, True)]
pi-ri-te	COMPLETE	[(253, True)]
pi-ri-to-jo	COMPLETE	[(2779, True)]
pi-ri-u-wo	COMPLETE	[(2711, True)]
pi-ro	UNCERTAIN	[(2723, False), (4967, True)]
pi-ro-i	INCOMPLETE	[(2681, False)]
pi-ro-i-ta	COMPLETE	[(697, True)]
pi-ro-ka-te	COMPLETE	[(5073, True)]
pi-ro-na	COMPLETE	[(4950, True)]
pi-ro-ne-ta	COMPLETE	[(5066, True)]
pi-ro-pa-ta-ra	COMPLETE	[(5407, True)]
pi-ro-qa-wo	INCOMPLETE	[(2675, False)]
pi-ro-qe-mo	COMPLETE	[(2374, True)]
pi-ro-qo-ro	INCOMPLETE	[(4754, False)]
pi-ro-ta-wo	COMPLETE	[(4961, True), (4967, True), (4968, True)]
pi-ro-we-ko	COMPLETE	[(5059, True)]
pi-ro-wo-na	COMPLETE	[(2382, True), (4685, True)]
pi-ru	INCOMPLETE	[(1575, False)]
pi-ru-te	COMPLETE	[(4718, True), (4746, True)]
pi-rya-mo	INCOMPLETE	[(1462, False)]
pi-rya-ta-je	INCOMPLETE	[(1549, False)]
pi-sa-wa-ta	COMPLETE	[(2728, True)]
pi-ta-ke-u	COMPLETE	[(5059, True)]
pi-ti-ryo-we-sa	COMPLETE	[(5351, True)]
pi-wa-to	COMPLETE	[(4697, True)]
pi-we-re	COMPLETE	[(4585, True)]
pi-we-ri-di	COMPLETE	[(2338, True)]
pi-we-ri-ja-ta	COMPLETE	[(5059, True)]
pi-we-ri-si	COMPLETE	[(2328, True)]
pi-za-ra	COMPLETE	[(1250, True)]
po	MOSTLY_INCOMPLETE	[(683, False), (1454, False), (1476, False), (1481, False), (1530, False), (1543, False), (1590, False), (1591, False), (2031, False), (2716, True), (2720, True), (2736, True), (2746, True), (2784, False), (4277, False), (4316, False), (4326, True), (4332, True), (5719, False)]
po-*34	INCOMPLETE	[(315, False)]
po-*34-wi-do	COMPLETE	[(295, True)]
po-da	MOSTLY_COMPLETE	[(698, False)]
po-da-ko-qe	COMPLETE	[(2849, True), (2853, True)]
po-da-qe-re-si-je-wo	COMPLETE	[(2723, True)]
po-de	COMPLETE	[(5344, True)]
po-i-te-u	COMPLETE	[(2935, True)]
po-i-ti-jo	COMPLETE	[(2976, True)]
po-ka	MOSTLY_COMPLETE	[(1247, False), (3513, True), (3519, True)]
po-ka-ro	COMPLETE	[(3017, True)]
po-ka-ta-ma	COMPLETE	[(5358, True)]
po-ke-we	COMPLETE	[(4750, True)]
po-ki	INCOMPLETE	[(992, False), (5529, False)]
po-ki-ro	INCOMPLETE	[(4272, False), (4450, False)]
po-ki-ro-nu-ka	COMPLETE	[(4278, True), (4368, True), (4432, True), (4434, True), (4436, True), (4439, True), (4443, True)]
po-ki-ro-qo	COMPLETE	[(4724, True), (4737, True), (5077, True)]
po-ki-te	COMPLETE	[(2714, True)]
po-ko-me	INCOMPLETE	[(1319, False)]
po-ko-ro	COMPLETE	[(4749, True), (4750, True)]
po-ku	INCOMPLETE	[(2780, False)]
po-ku-ta	MOSTLY_COMPLETE	[(2721, True), (2722, True), (2725, True), (2741, True), (2749, True), (2779, True), (2780, True), (2784, True), (4254, True), (4707, True), (4721, True)]
po-ku-te-ro	UNCERTAIN	[(1309, False), (2779, True)]
po-ma-ko	COMPLETE	[(4749, True)]
po-ma-no-ri	COMPLETE	[(4290, True)]
po-me	COMPLETE	[(2644, True), (3196, True), (4681, True), (4701, True), (4792, True), (4835, True), (4840, True), (4942, True)]
po-me-ne	COMPLETE	[(4806, True), (4821, True), (4841, True), (5260, True)]
po-me-no	UNCERTAIN	[(2192, False), (4819, True)]
po-mi-jo	INCOMPLETE	[(672, False)]
po-mi-ni-jo	COMPLETE	[(680, True)]
po-ne-to-qe-mi	COMPLETE	[(4955, True)]
po-ni-ja-ja	COMPLETE	[(458, True)]
po-ni-ke-a	COMPLETE	[(476, True)]
po-ni-ke-ja	COMPLETE	[(4464, True)]
po-ni-ke-qe	COMPLETE	[(5356, True)]
po-ni-ki	INCOMPLETE	[(1739, False)]
po-ni-ki-ja	MOSTLY_COMPLETE	[(452, True), (454, True), (455, True), (459, True), (461, True), (465, True), (469, False), (478, True), (484, True), (486, True), (493, True), (505, True)]
po-ni-ki-jo	MOSTLY_COMPLETE	[(451, True), (2041, True), (2759, False), (2760, True), (2761, True), (2762, False), (2763, True), (2764, True), (2767, False), (2768, True), (2769, False), (4132, True), (4133, True), (4135, True), (4138, True), (4139, True), (4140, True), (4141, True), (4142, True), (4164, False), (4182, True), (4183, True), (4184, True), (4191, True)]
po-ni-ki-pi	COMPLETE	[(5352, True)]
po-no-qa-ta	COMPLETE	[(4987, True)]
po-pi	COMPLETE	[(5345, True)]
po-po	MOSTLY_COMPLETE	[(141, True), (1711, False), (4266, True), (4274, True), (4283, False), (4464, True)]
po-po-i	COMPLETE	[(2368, True)]
po-pu	COMPLETE	[(4406, True)]
po-pu-re-ja	COMPLETE	[(4259, True)]
po-pu-re-jo	INCOMPLETE	[(1223, False)]
po-pu-ryo	COMPLETE	[(4289, True)]
po-qa	COMPLETE	[(5376, True)]
po-qa-te-u	COMPLETE	[(5277, True)]
po-qe-wi-ja	COMPLETE	[(5369, True)]
po-qe-wi-ja-i	COMPLETE	[(4733, True)]
po-ra	INCOMPLETE	[(5475, False)]
po-ra-i	COMPLETE	[(4725, True)]
po-ra-pi	COMPLETE	[(4694, True), (5151, True), (5259, True)]
po-re-na-qe	COMPLETE	[(5357, True)]
po-re-no-tu-te	INCOMPLETE	[(5367, False)]
po-re-no-zo-te-ri-ja	COMPLETE	[(5381, True)]
po-ri	INCOMPLETE	[(3199, False)]
po-ri-ko	COMPLETE	[(4758, True)]
po-ri-wa	COMPLETE	[(4436, True)]
po-ri-wo	COMPLETE	[(2779, True)]
po-ro	UNCERTAIN	[(2375, False), (2826, True), (3178, True), (5155, False)]
po-ro-da-ma	COMPLETE	[(5077, True)]
po-ro-de-qo-no	COMPLETE	[(3900, True)]
po-ro-du	INCOMPLETE	[(4849, False), (4951, False)]
po-ro-du-ma-te	COMPLETE	[(4984, True)]
po-ro-e-ke	COMPLETE	[(5351, True), (5353, True)]
po-ro-e-ke-te-ri-ja	COMPLETE	[(5348, True)]
po-ro-i-ra	COMPLETE	[(142, True)]
po-ro-ko	COMPLETE	[(3631, True), (5066, True), (5070, True)]
po-ro-ko-re-te	COMPLETE	[(688, True), (5072, True), (5077, True)]
po-ro-ko-re-te-re-qe	COMPLETE	[(5072, True)]
po-ro-ko-wa	UNCERTAIN	[(3945, True), (3974, False)]
po-ro-ko-wo	COMPLETE	[(2374, True)]
po-ro-po-i	COMPLETE	[(2367, True)]
po-ro-qa-ta-jo	COMPLETE	[(4774, True)]
po-ro-su-re	COMPLETE	[(517, True)]
po-ro-te-ra	COMPLETE	[(2395, True)]
po-ro-te-u	COMPLETE	[(4956, True)]
po-ro-ti-ri	COMPLETE	[(475, True)]
po-ro-to	COMPLETE	[(132, True)]
po-ro-tu-qo-no	COMPLETE	[(797, True)]
po-ro-u-jo	COMPLETE	[(5066, True), (5070, True)]
